-121.410600 49.353210 1500.834360
-121.409320 49.352662 1500.893793
-121.408356 49.352539 1500.930838
-121.407754 49.352598 1500.950189
-121.407438 49.352723 1500.957651
-121.407309 49.352864 1500.958191
-121.407273 49.353010 1500.955393
-121.407266 49.353170 1500.951496
-121.407245 49.353357 1500.947640
-121.407192 49.353589 1500.944137
-121.407104 49.353875 1500.940693
-121.406992 49.354221 1500.936458
-121.406871 49.354627 1500.929797
-121.406759 49.355084 1500.917581
-121.406671 49.355583 1500.893770
-121.406620 49.356109 1500.847105
-121.406614 49.356650 1500.757775
-121.406657 49.357192 1500.593179
-121.406751 49.357725 1500.303165
-121.406894 49.358241 1499.815445
-121.407086 49.358735 1499.032167
-121.407327 49.359204 1497.828763
-121.407618 49.359648 1496.056097
-121.407960 49.360067 1493.546608
-121.408359 49.360462 1490.124547
-121.408819 49.360834 1485.619696
-121.409344 49.361183 1479.883182
-121.409940 49.361506 1472.803374
-121.410609 49.361800 1464.319543
-121.411353 49.362062 1454.430994
-121.412170 49.362287 1443.199904
-121.413057 49.362468 1430.746917
-121.414008 49.362602 1417.239700
-121.415016 49.362681 1402.875796
-121.416073 49.362703 1387.862111
-121.417169 49.362663 1372.394020
-121.418295 49.362560 1356.637237
-121.419441 49.362392 1340.715190
-121.420601 49.362160 1324.703749
-121.421767 49.361865 1308.633931
-121.422935 49.361509 1292.501769
-121.424103 49.361094 1276.283281
-121.425269 49.360624 1259.951483
-121.426434 49.360104 1243.491986
-121.427600 49.359535 1226.913938
-121.428770 49.358923 1210.253917
-121.429946 49.358272 1193.571755
-121.431131 49.357585 1176.938938
-121.432328 49.356867 1160.421932
-121.433536 49.356122 1144.064080
-121.434754 49.355356 1127.870544
-121.435980 49.354574 1111.800599
-121.437209 49.353781 1095.770666
-121.438433 49.352984 1079.669540
-121.439643 49.352189 1063.384863
-121.440827 49.351403 1046.837154
-121.441974 49.350633 1030.015280
-121.443068 49.349885 1013.005616
-121.444094 49.349167 996.006797
-121.445037 49.348482 979.323193
-121.445881 49.347835 963.333167
-121.446613 49.347226 948.432456
-121.447219 49.346655 934.957976
-121.447690 49.346118 923.101980
-121.448019 49.345611 912.829569
-121.448200 49.345128 903.813029
-121.448230 49.344666 895.394022
-121.448109 49.344227 886.580347
-121.447834 49.343817 876.081009
-121.447407 49.343455 862.387621
-121.446833 49.343167 843.930724
-121.446130 49.342989 819.388164
-121.445341 49.342962 788.313740
-121.444550 49.343127 752.405640
-121.443906 49.343528 717.971083
-121.443630 49.344230 700.509910
